@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC
@ATTRIBUTE feature_81 NUMERIC
@ATTRIBUTE feature_82 NUMERIC
@ATTRIBUTE feature_83 NUMERIC
@ATTRIBUTE feature_84 NUMERIC
@ATTRIBUTE feature_85 NUMERIC
@ATTRIBUTE feature_86 NUMERIC
@ATTRIBUTE feature_87 NUMERIC
@ATTRIBUTE feature_88 NUMERIC
@ATTRIBUTE feature_89 NUMERIC
@ATTRIBUTE feature_90 NUMERIC
@ATTRIBUTE feature_91 NUMERIC
@ATTRIBUTE feature_92 NUMERIC
@ATTRIBUTE feature_93 NUMERIC
@ATTRIBUTE feature_94 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_106 NUMERIC
@ATTRIBUTE feature_107 NUMERIC
@ATTRIBUTE feature_108 NUMERIC
@ATTRIBUTE feature_109 NUMERIC
@ATTRIBUTE feature_110 NUMERIC
@ATTRIBUTE feature_111 NUMERIC
@ATTRIBUTE feature_112 NUMERIC
@ATTRIBUTE feature_113 NUMERIC
@ATTRIBUTE feature_114 NUMERIC
@ATTRIBUTE feature_115 NUMERIC
@ATTRIBUTE feature_58 NUMERIC
@ATTRIBUTE feature_59 NUMERIC
@ATTRIBUTE feature_60 NUMERIC
@ATTRIBUTE feature_61 NUMERIC
@ATTRIBUTE feature_62 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_63 NUMERIC
@ATTRIBUTE feature_64 NUMERIC
@ATTRIBUTE feature_65 NUMERIC
@ATTRIBUTE feature_66 NUMERIC
@ATTRIBUTE feature_67 NUMERIC
@ATTRIBUTE feature_68 NUMERIC
@ATTRIBUTE feature_69 NUMERIC
@ATTRIBUTE feature_70 NUMERIC
@ATTRIBUTE feature_71 NUMERIC
@ATTRIBUTE feature_72 NUMERIC
@ATTRIBUTE feature_73 NUMERIC
@ATTRIBUTE feature_74 NUMERIC
@ATTRIBUTE feature_75 NUMERIC
@ATTRIBUTE feature_76 NUMERIC
@ATTRIBUTE feature_77 NUMERIC
@ATTRIBUTE feature_78 NUMERIC
@ATTRIBUTE feature_79 NUMERIC
@ATTRIBUTE feature_80 NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_95 NUMERIC
@ATTRIBUTE feature_96 NUMERIC
@ATTRIBUTE feature_97 NUMERIC
@ATTRIBUTE feature_98 NUMERIC
@ATTRIBUTE feature_99 NUMERIC
@ATTRIBUTE feature_100 NUMERIC
@ATTRIBUTE feature_101 NUMERIC
@ATTRIBUTE feature_102 NUMERIC
@ATTRIBUTE feature_103 NUMERIC
@ATTRIBUTE feature_104 NUMERIC
@ATTRIBUTE feature_105 NUMERIC
@ATTRIBUTE feature_56 NUMERIC
@ATTRIBUTE feature_57 NUMERIC

@DATA
instance_676,4.0,1064000.0,3168000.0,170784.0,1320000.0,20.9584,5.596,0.5172,1.5184,2.7704,0.0,4.0,7.1092,0.0004,1.5604,0.0,0.004,6.4788,0.0,0.4868,1.8804,0.0004,8.2668,0.0,0.0504,11.5652,0.6756,0.5884,0.0,3.872,11.112,0.0,9.6424,0.0,0.0252,10.0108,1.82,0.0004,7.2036,0.0,0.028,?,?,?,?,?,?,?,?,?,?,29.1228,0.2468,28.0,32.0,2.3744,1272.36,1.3916,560.0,2296.0,1580.0,736.0,1576.0,980.0,1228.0,43.016,0.3504,37.4124,51.02,46.756,39.0,45.524,39.2708,42.796,2.32,1.674,0.0,4.0,3.4172,0.6912,2.9616,1.8256,2.5204,0.3164,3.0628,0.0,1.7916,0.5928,0.004,0.4876,0.0984,0.3036,3484.0,0.0,47064.0,0.0,47064.0,47064.0,47064.0,2.1568,0.0,3.504,0.0,9230.4,2.6812,38227.2,2.2364,47860.0,0.0,48028.0,2.8484,5.0772,3.8424,0.54,0.0756,0.2516
instance_677,4.0,8000.0,33600.0,7792.0,33368.0,0.1068,0.028,0.934,1.99,2.344,0.0,4.0,2.84,0.0064,0.2604,0.006,0.0124,0.6288,0.0,0.0,3.8624,0.0064,1.1304,0.0024,0.0152,10.728,0.918,0.6864,0.0,4.0,13.4604,0.0032,1.6092,0.0,0.0096,9.3264,1.9852,0.0124,1.1408,0.0048,0.032,0.0092,0.976,0.0028,0.024,11.8136,0.4164,0.9688,0.1664,1.1428,9.0492,18.8372,0.3856,16.0,20.0,2.4112,625.84,1.3752,376.0,1620.0,720.0,472.0,656.0,520.0,576.0,128.228,0.2924,113.688,159.172,140.168,117.744,134.284,121.292,126.98,1.5696,2.3368,0.0004,4.0,2.8528,0.3516,2.3,0.818,1.508,0.3748,2.5416,0.0208,1.396,0.702,0.1176,0.5092,0.1908,0.3212,234.152,1.9096,1698.56,0.2516,1708.0,1616.0,1780.0,2.962,1.1028,3.4172,0.3376,158.788,0.6776,1710.12,0.14,1712.0,1628.0,1788.0,0.634,1.194,3.3496,0.066,1.0996,1.686
instance_678,4.0,1600.0,6800.0,1572.0,6772.0,0.0712,0.0164,0.9284,1.9688,2.342,0.0,4.0,2.7548,0.0308,0.2212,0.0304,0.0408,0.524,0.0,0.0,3.8844,0.0308,1.1192,0.012,0.0616,10.684,0.91,0.7188,0.0,4.0,13.028,0.0152,1.5404,0.0024,0.038,9.2072,1.9964,0.06,1.0916,0.0236,0.118,0.0464,0.9008,0.014,0.0968,11.5448,0.4416,0.97,0.2276,1.1428,9.17,16.0,0.0,16.0,16.0,0.0,15760.4,0.0748,15112.0,16184.0,16184.0,15112.0,15908.0,15644.0,15876.0,96.072,0.2864,86.98,109.956,109.956,86.98,103.912,92.772,93.316,1.5632,2.4092,0.0188,4.0,2.8332,0.2492,2.246,0.818,1.5524,0.356,2.5124,0.016,1.5296,0.6584,0.1116,0.4864,0.1752,0.3084,57.544,1.4588,348.98,0.3248,348.0,312.0,384.0,3.7872,0.84,3.4172,0.1704,46.676,1.1444,348.424,0.3096,348.0,316.0,384.0,1.4872,1.552,3.3728,0.1512,1.3084,2.342
instance_679,4.0,97792.0,292604.0,36720.0,169248.0,6.6528,2.9152,0.868,1.6752,3.5652,0.0,4.0,5.45,0.0012,2.388,0.0008,0.0284,4.3504,0.0,1.79,2.948,0.0012,0.9992,0.0004,0.0068,6.4364,0.3852,0.414,0.0,3.5616,6.7264,0.0004,2.1676,0.0,0.0064,6.7408,2.376,0.002,3.836,0.0004,0.0068,0.0016,2.7032,0.0004,0.036,10.6284,0.6556,1.2636,0.028,2.4616,9.8292,119.472,0.2696,104.0,144.0,8.2268,3540.36,1.1288,2060.0,5324.0,4840.0,2336.0,4768.0,2764.0,3356.0,117.344,1.8364,74.168,275.04,145.032,79.972,123.308,86.472,98.492,1.1752,4.0624,0.0,4.0,2.9264,0.0,2.7348,0.464,0.4992,0.0924,4.1616,0.0,1.1304,0.1548,0.038,0.1324,0.038,0.0736,1174.32,7.2852,8813.6,1.2616,9622.0,9324.0,9784.0,2.7096,3.852,3.5108,0.7516,478.56,0.6196,9622.4,0.0628,9556.0,9460.0,9776.0,0.4168,0.806,3.3052,0.0272,1.2288,3.996
instance_680,4.0,15428.0,238912.0,15412.0,238912.0,0.004,0.0,0.258,2.3952,2.1792,0.0,4.0,5.0272,0.0032,3.0132,0.002,0.0508,4.5584,0.0,1.6324,3.374,0.0032,5.598,0.0004,0.0164,11.2436,2.4748,1.2172,0.0396,3.484,10.874,0.002,5.3876,0.0,0.0096,9.6768,3.0632,0.0068,1.1536,0.0004,0.0088,?,?,?,?,?,?,?,?,?,?,22.9956,0.3612,20.0,28.0,3.04,1124.12,0.9188,740.0,1660.0,1544.0,780.0,1344.0,968.0,1116.0,137.052,0.5776,113.4,208.908,172.16,118.66,142.352,126.66,132.432,3.2628,1.2628,0.0212,3.884,3.884,1.1224,3.8816,3.1076,3.8624,0.182,7.7488,0.0,1.1468,0.862,0.0004,0.0248,0.0004,0.0008,308.6,27.7716,6562.8,0.4248,6636.0,6492.0,6768.0,14.9612,1.0604,3.9908,0.4832,147.348,0.4828,6661.2,0.0736,6654.0,6504.0,6800.0,11.6308,0.988,3.9476,0.0052,1.1224,3.142
instance_681,4.0,16968.0,2016000.0,11260.0,2008000.0,2.0276,0.0112,0.0224,1.7064,2.176,0.0,4.0,2.0912,0.006,6.2332,0.0028,0.0852,1.2284,0.0,0.0516,3.8108,0.006,4.522,0.0,0.0244,15.3836,0.9364,1.3172,0.0,3.632,9.2852,0.004,3.4184,0.0,0.0124,15.1096,3.8108,0.0032,4.3048,0.0,0.0112,?,?,?,?,?,?,?,?,?,?,16.0,0.0,16.0,16.0,0.0,410.0,2.4392,160.0,660.0,660.0,160.0,660.0,160.0,660.0,368.64,0.5724,315.88,421.4,421.4,315.88,421.4,315.88,421.4,2.264,2.5484,0.0004,4.0,3.906,0.2684,3.7236,0.7772,2.4852,0.4732,4.2524,0.0,2.0,1.2588,0.0,0.7748,0.0216,0.3528,2972.0,0.0,0.0,0.0,0.0,0.0,0.0,363.98,0.0,4.0524,0.0,3328.0,0.0,0.0,0.0,0.0,0.0,0.0,343.592,0.0,4.064,0.0,2.3908,2.7628
instance_682,4.0,12292.0,79140.0,11376.0,71036.0,0.322,0.4564,0.6404,1.598,3.3672,0.0,4.0,5.1248,0.0052,0.5636,0.0028,0.0072,2.474,0.0,0.182,0.8216,0.0052,2.1748,0.002,0.0284,5.0708,0.1024,0.1812,0.0,1.0908,2.8808,0.002,3.6372,0.0004,0.0152,8.8316,1.4576,0.0016,3.6832,0.0008,0.014,0.01,2.844,0.0012,0.0292,7.5344,1.524,1.6892,0.1568,2.5456,6.5356,27.5568,0.3648,20.0,32.0,3.7912,3665.6,0.9444,2564.0,5312.0,5312.0,2768.0,4420.0,2960.0,3568.0,299.052,1.66,120.68,487.6,487.6,146.684,409.56,178.74,368.26,0.4,5.4128,0.0,2.6776,1.2996,0.0,0.5028,0.0272,0.0716,0.2392,0.9108,0.0,0.384,0.2792,0.172,0.2788,0.2192,0.266,446.8,1.504,1841.52,0.126,1842.0,1756.0,1916.0,1.7816,1.5056,2.7736,0.1824,777.68,1.9364,1834.32,0.3232,1844.0,1776.0,1916.0,0.932,1.0608,2.918,0.3096,0.2072,1.3088
instance_684,4.0,260.0,23140.0,260.0,23140.0,0.0,0.0,0.0448,1.2244,2.7376,0.5716,4.0,3.9368,0.4308,0.0,0.4308,0.4308,0.0,0.0,0.0,0.0,0.4308,0.1456,0.3988,0.482,15.0976,0.1364,0.1064,0.0,0.4112,8.506,0.026,0.646,0.016,0.036,12.0008,0.242,0.0444,0.0,0.0444,0.0444,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,17925.2,0.0512,17592.0,18304.0,18304.0,17592.0,18116.0,17792.0,17884.0,97.26,0.036,96.284,98.692,98.692,96.284,98.016,96.392,97.412,0.2748,3.0032,0.0,0.7852,0.5864,0.0404,0.4128,0.1224,0.2224,0.0004,1.4176,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0004,33.2952,1.1272,44.972,0.8456,44.0,32.0,56.0,8.4632,1.2652,3.5428,0.4856,31.4576,1.1796,45.428,0.8284,44.0,32.0,56.0,7.2612,1.6668,3.4936,0.4116,2.7468,3.064
instance_685,4.0,3600.0,72000.0,3600.0,72000.0,0.0,0.0,0.2,1.4876,2.5908,0.8,4.0,3.2864,0.0224,0.0,0.0224,0.0224,0.0,0.0,0.0,0.0,0.0224,0.406,0.0148,0.0288,14.8244,0.3172,0.246,0.0,1.49,12.0136,0.004,0.9448,0.0016,0.0076,11.5348,0.7516,0.0716,0.3296,0.0504,0.0884,?,?,?,?,?,?,?,?,?,?,12.0,0.0,12.0,12.0,0.0,196.676,1.0272,112.0,412.0,256.0,152.0,212.0,168.0,192.0,219.124,0.3792,175.904,294.312,247.412,193.66,229.368,206.728,219.456,0.6664,2.7804,0.0024,2.4648,1.3152,0.1316,0.9192,0.3108,0.5736,0.0112,2.8556,0.0012,0.0888,0.0204,0.004,0.014,0.006,0.0092,199.436,0.706,688.4,0.3264,684.0,636.0,748.0,4.2728,0.978,3.4304,0.1536,167.26,0.5964,690.4,0.2528,688.0,636.0,748.0,1.5916,1.6444,3.376,0.1128,1.9248,2.4156
instance_686,4.0,124952.0,375512.0,53328.0,221632.0,5.3724,2.7772,0.9624,0.7512,6.2288,0.0,4.0,4.5084,0.0008,4.3172,0.0008,0.01,3.916,0.0,2.654,3.76,0.0008,3.218,0.0004,0.0076,9.8472,0.7296,0.608,0.0,3.1112,9.4368,0.0008,3.7872,0.0004,0.0064,7.4984,3.586,0.0016,3.0268,0.0004,0.0088,0.002,3.638,0.0004,0.0152,15.186,0.6856,1.8772,0.0744,2.4284,12.888,33.8708,0.2628,28.0,40.0,3.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0304,1.3212,0.0004,3.8788,3.7016,1.248,3.6044,3.0236,3.4084,0.132,2.2448,0.0,0.6844,0.2232,0.054,0.1696,0.0868,0.1256,2301.0,7.664,13786.4,1.6164,15746.0,0.0,15840.0,4.1404,3.6372,3.7788,0.8348,3627.64,0.144,15830.0,0.0444,15834.0,15628.0,16004.0,2.4016,0.998,3.754,0.0172,1.032,2.558
instance_687,4.0,12756.0,44156.0,4812.0,26248.0,6.6036,2.7292,0.7332,1.356,2.4664,0.0,4.0,5.1724,0.0108,1.1868,0.0068,0.06,4.936,0.0,0.8136,2.304,0.0108,2.1344,0.0044,0.1224,8.6132,0.2616,0.3828,0.0,2.8572,7.1612,0.006,3.3704,0.0008,0.0988,7.3744,2.4348,0.006,4.296,0.0032,0.114,0.0192,3.7448,0.0036,0.2036,13.882,1.1616,1.8176,0.056,2.3112,13.9488,30.06,0.3608,24.0,40.0,4.0984,5065.6,1.2332,3096.0,8532.0,8004.0,3700.0,5992.0,4020.0,4768.0,140.124,0.5292,118.78,179.024,175.536,121.212,149.0,122.792,142.816,0.9748,3.5216,0.0,3.8148,2.3096,0.1052,1.4824,0.2472,0.664,0.172,4.2844,0.0,1.0724,0.32,0.042,0.1876,0.0924,0.102,213.188,1.1996,957.72,0.236,960.0,900.0,1012.0,3.1516,0.9716,3.2952,0.2224,341.412,0.4004,958.8,0.1804,960.0,904.0,1016.0,2.3428,1.0868,3.4352,0.0792,0.8272,3.808
instance_688,4.0,1680.0,7140.0,1640.0,7100.0,0.0976,0.0224,0.924,1.9864,2.3408,0.0,4.0,2.8824,0.0296,0.2604,0.0292,0.0488,0.6556,0.0,0.0,3.8512,0.0296,1.1596,0.0112,0.07,10.8104,0.9364,0.6856,0.0,3.0,13.4876,0.0144,1.6036,0.0024,0.034,9.332,1.9584,0.0584,1.118,0.0224,0.126,0.0444,0.9868,0.0156,0.09,11.898,0.4328,0.9864,0.2148,1.0,9.258,16.0,0.0,16.0,16.0,0.0,15751.6,0.0952,15404.0,16428.0,16428.0,15404.0,16336.0,15524.0,15632.0,100.936,0.2508,93.076,112.72,112.72,93.076,109.52,97.408,99.156,1.588,2.3988,0.0088,3.614,2.9844,0.3384,2.32,0.7428,1.5956,0.3828,2.6484,0.0168,1.3912,0.7568,0.1136,0.5244,0.1848,0.3244,50.56,1.4108,363.672,0.3176,364.0,328.0,400.0,3.7964,0.8436,3.4232,0.1568,43.24,1.2264,363.624,0.2988,364.0,328.0,396.0,1.4856,1.5604,3.3888,0.144,1.3352,2.5968
instance_690,4.0,3040.0,174596.0,2880.0,170612.0,0.2224,0.0936,0.0676,3.9712,0.108,2.8572,4.0,1.052,0.0176,5.5076,0.0112,0.1944,1.114,0.0,3.7216,3.7216,0.0176,0.7616,0.0112,0.0316,19.0776,0.8416,0.1728,0.44,1.4764,11.3972,0.0104,0.7264,0.0064,0.0184,17.0988,3.7216,0.02,0.8144,0.0112,0.0352,?,?,?,?,?,?,?,?,?,?,12.256,0.3196,12.0,16.0,0.9512,4402.4,3.392,1588.0,14264.0,14264.0,1604.0,4832.0,1680.0,3628.0,201.876,0.624,165.928,241.86,241.86,167.372,235.536,171.5,212.728,3.1948,0.092,2.9672,3.4388,3.284,3.1024,3.244,3.1492,3.194,0.0,16.6716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,0.8592,1289.28,0.1788,1288.0,1216.0,1364.0,97.16,0.4956,3.9936,0.002,200.38,41.652,1296.64,0.2612,1300.0,1232.0,1368.0,113.2,0.462,3.9876,0.2028,2.9696,3.6508
instance_693,4.0,3580.0,13428.0,2964.0,12300.0,0.8312,0.3668,0.964,1.9208,2.4548,0.0,4.0,3.8408,0.0168,0.5044,0.0108,0.0324,1.7276,0.0,0.0196,3.546,0.0168,1.6624,0.0012,0.0428,12.0704,1.0048,0.7988,0.0,4.0,13.6076,0.0076,2.0056,0.0,0.0208,9.7248,1.8252,0.0232,1.6616,0.0028,0.0636,0.0276,1.2556,0.0064,0.0716,13.0836,0.6388,1.4152,0.2124,2.0952,12.116,20.0056,0.1528,16.0,24.0,0.7276,14432.0,0.4824,10612.0,15748.0,15748.0,10612.0,15316.0,14616.0,15232.0,104.008,0.3084,95.892,120.168,120.168,95.892,107.164,98.892,102.484,1.5752,2.3776,0.004,4.0,2.8448,0.3444,2.248,0.8116,1.516,0.5084,3.4384,0.0068,3.5444,0.9204,0.1124,0.6788,0.222,0.424,80.84,1.2744,627.32,0.2264,628.0,584.0,676.0,3.176,0.92,3.3916,0.1244,76.82,0.926,627.96,0.2384,628.0,580.0,676.0,1.0012,1.4184,3.3788,0.1136,0.492,1.582
instance_694,4.0,360.0,32040.0,360.0,32040.0,0.0,0.0,0.0448,1.2448,2.7204,0.5716,4.0,3.9944,0.3112,0.0,0.3112,0.3112,0.0,0.0,0.0,0.0,0.3112,0.1588,0.286,0.3452,15.9848,0.134,0.092,0.0,0.4032,8.2776,0.0192,0.6388,0.0104,0.0268,12.3676,0.2492,0.0444,0.0,0.0444,0.0444,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,17604.0,0.0924,17196.0,18144.0,18144.0,17196.0,18144.0,17224.0,17852.0,124.356,0.052,122.644,126.3,126.3,122.644,126.3,122.892,125.596,0.2704,2.648,0.0004,0.78,0.5532,0.068,0.3696,0.1132,0.232,0.0004,1.5776,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0004,42.176,0.9836,61.676,0.7508,60.0,48.0,76.0,7.7508,1.1692,3.5108,0.3568,41.612,0.9804,61.592,0.758,60.0,48.0,76.0,6.9244,1.6684,3.5124,0.3484,2.6488,3.018
instance_695,4.0,5180.0,16104.0,4512.0,15324.0,0.592,0.2036,1.1776,1.9564,2.7904,0.0,4.0,4.6968,0.0104,0.7928,0.0072,0.0212,3.424,0.0,0.734,3.5324,0.0104,1.398,0.0012,0.028,10.3532,1.0924,0.816,0.0,4.0,12.39,0.0052,1.8036,0.0,0.0188,8.6676,2.0892,0.0204,1.456,0.002,0.0604,0.0152,1.3888,0.002,0.0428,11.9916,0.5868,1.4708,0.1996,2.6668,10.9484,19.9256,0.1324,16.0,24.0,0.5524,14616.8,0.2396,12716.0,15200.0,15200.0,12716.0,15192.0,14592.0,15084.0,132.188,0.1536,126.832,142.656,142.656,126.832,132.816,128.512,131.368,1.73,2.31,0.0004,4.0,3.106,0.3652,2.478,0.8988,1.7056,0.6124,2.4452,0.0208,3.6776,1.0852,0.2016,0.8344,0.3388,0.5604,83.808,1.4848,978.16,0.192,976.0,920.0,1036.0,2.788,0.9044,3.3712,0.102,75.492,0.9536,978.32,0.1824,980.0,920.0,1036.0,0.7816,1.2916,3.3552,0.0876,1.0904,2.136
instance_696,4.0,6420.0,32100.0,5968.0,26532.0,0.3028,0.8396,0.8996,1.196,3.4416,0.0,4.0,12.074,0.024,1.6676,0.0052,0.0428,10.2172,0.0,0.3244,0.3584,0.024,16.7692,0.0008,2.4272,13.332,2.1948,0.7632,0.0,4.0,11.3292,0.0012,11.5344,0.0,0.0512,5.4384,0.4528,0.0264,6.1396,0.0008,0.7156,?,?,?,?,?,?,?,?,?,?,19.2648,0.33,16.0,24.0,2.0336,4914.0,1.9376,1072.0,9536.0,8688.0,1884.0,7104.0,3060.0,4624.0,70.784,0.9336,43.904,106.292,103.36,52.964,82.32,59.552,68.152,2.8072,0.9204,0.0,4.0,3.3328,2.2116,3.1992,2.6604,2.9964,1.8196,1.2472,0.2888,4.0,2.0,0.6488,1.9996,1.9692,1.998,35.9224,0.8288,278.04,0.4028,276.0,244.0,312.0,3.1712,1.6616,3.6452,0.1092,60.788,0.7168,275.208,0.4124,276.0,240.0,312.0,0.7476,5.3472,3.7716,0.1052,1.7692,3.2
instance_697,4.0,1000.0,4260.0,948.0,4216.0,0.2196,0.0416,0.8996,2.0288,2.3776,0.0,4.0,3.4148,0.052,0.3676,0.0508,0.0844,1.1252,0.0,0.0,3.7004,0.052,1.1684,0.0228,0.1064,10.766,0.8748,0.6608,0.0,2.8572,13.0144,0.0268,1.4432,0.0112,0.072,9.0272,2.0912,0.1004,1.114,0.0456,0.1972,0.08,1.0348,0.034,0.1632,12.2108,0.4452,0.9836,0.2284,0.9232,9.468,15.9832,0.0652,12.0,16.0,0.1096,16397.6,0.0428,16100.0,16592.0,16592.0,16100.0,16524.0,16164.0,16488.0,67.952,0.1208,64.072,70.12,70.12,64.072,69.928,65.852,68.416,1.4552,2.4948,0.0052,3.4668,2.7248,0.2564,2.204,0.6664,1.3416,0.3168,2.7896,0.018,1.1372,0.6412,0.0968,0.4276,0.1664,0.2488,46.172,1.1312,208.94,0.4048,208.0,184.0,236.0,4.1752,0.8084,3.4372,0.2048,38.6564,1.1152,209.456,0.4048,208.0,184.0,236.0,1.9628,1.6432,3.3816,0.196,1.4272,2.6728
instance_700,4.0,117268.0,1108000.0,104452.0,1064000.0,0.4908,0.174,0.3932,1.9136,4.0548,0.0,4.0,4.2284,0.0004,4.7848,0.0004,0.0276,1.6112,0.0,3.7148,3.8024,0.0004,5.0996,0.0,0.0068,12.4956,1.5396,1.2824,0.0,4.0,13.0452,0.0004,6.2688,0.0,0.0064,11.6816,3.7156,0.0012,3.938,0.0,0.0068,?,?,?,?,?,?,?,?,?,?,37.9828,0.2908,32.0,44.0,4.1056,2806.0,0.8732,1972.0,3696.0,3696.0,1972.0,3696.0,2700.0,2856.0,52.752,0.5248,42.092,59.26,59.26,42.092,59.26,51.148,58.508,2.5536,2.1792,0.0,4.0,3.8592,0.2184,3.8344,1.2376,2.9444,0.2152,8.4428,0.0,1.83,1.0272,0.0,0.1452,0.0004,0.0028,24157.2,7.8292,29619.2,2.6672,39174.0,0.0,39180.0,20.8304,2.7464,4.5512,1.124,3792.6,0.2516,39696.4,0.0236,39632.0,39428.0,39876.0,3.3172,0.57,3.9708,0.0024,1.2308,3.0552
instance_701,4.0,23640.0,67216.0,6744.0,33508.0,10.0212,4.024,0.8052,1.9332,3.1528,0.0,4.0,5.6188,0.0072,1.4576,0.0048,0.0664,4.6384,0.0,1.2196,3.1096,0.0072,1.9236,0.0032,0.0436,11.5296,0.3636,0.3712,0.0,3.226,10.176,0.0036,2.132,0.0008,0.0192,9.1408,2.1152,0.0052,2.736,0.0024,0.0368,0.0104,2.7704,0.0028,0.1316,14.598,0.7208,2.1324,0.108,2.3636,14.1336,26.7704,0.3544,20.0,32.0,3.5644,2898.44,2.414,1608.0,9592.0,3868.0,1640.0,2908.0,2012.0,2440.0,104.396,0.5672,86.52,147.452,122.952,90.076,112.452,93.868,103.54,1.1884,2.9448,0.0004,4.0,2.4328,0.1548,1.7976,0.4032,1.0816,0.1236,4.7352,0.0,1.3104,0.2172,0.0208,0.1492,0.0508,0.0984,294.66,0.9776,1508.48,0.1404,1508.0,1444.0,1572.0,3.3744,1.0524,3.4512,0.0808,391.744,0.3648,1511.44,0.1464,1512.0,1444.0,1588.0,1.8208,1.2048,3.5264,0.0552,0.7624,2.5148
instance_702,4.0,3000.0,12780.0,2936.0,12724.0,0.0872,0.0176,0.9232,1.996,2.3284,0.0,4.0,2.7628,0.0164,0.226,0.0164,0.0272,0.5352,0.0,0.0,3.8832,0.0164,1.1264,0.0064,0.0352,10.7936,0.9044,0.6804,0.0,4.0,13.2796,0.0084,1.604,0.0012,0.0276,9.3612,2.0056,0.0328,1.1188,0.0124,0.0692,0.0248,0.944,0.01,0.0492,11.7512,0.422,0.962,0.2104,1.0,9.0752,16.082,0.1408,16.0,20.0,0.3992,13268.0,0.5236,8920.0,14564.0,14564.0,8920.0,14476.0,12828.0,14056.0,151.396,0.1392,144.964,160.7,160.7,144.964,154.908,146.9,150.06,1.5732,2.3428,0.0012,4.0,2.8908,0.3416,2.292,0.8196,1.524,0.358,2.6864,0.0312,1.4688,0.6964,0.1052,0.474,0.1736,0.3096,101.84,1.1216,648.16,0.2492,648.0,600.0,696.0,3.4948,0.8908,3.4164,0.1708,79.348,0.8848,646.36,0.2392,644.0,600.0,696.0,1.0848,1.46,3.3584,0.1132,1.206,2.0936
